file,cls,px,inside,around,contrast,weber,ring_px
100_16.png,PED,87,131.13792419433594,123.99357604980469,7.14434814453125,0.0576186958400294,623
100_17.png,SRF,6902,93.91162109375,141.99179077148438,-48.080169677734375,-0.3386123198848346,9021
100_17.png,IRF,46,57.456520080566406,118.130859375,-60.674339294433594,-0.5136197232073475,512
100_17.png,IRF,879,41.988624572753906,87.53794860839844,-45.54932403564453,-0.5203380335014443,1502
100_17.png,IRF,2905,35.41996383666992,98.2457275390625,-62.82576370239258,-0.639475784607662,2222
100_17.png,IRF,34,54.20588302612305,112.93981170654297,-58.73392868041992,-0.520046277684889,432
100_17.png,IRF,818,42.65281295776367,87.38584899902344,-44.733036041259766,-0.511902516868145,1555
100_17.png,IRF,44,44.931819915771484,109.54989624023438,-64.61807632446289,-0.5898506392261704,491
100_17.png,IRF,51,33.3725471496582,61.643131256103516,-28.270584106445312,-0.4586169380168555,524
100_17.png,IRF,128,52.40625,110.56723022460938,-58.160980224609375,-0.5260236700011344,647
100_17.png,PED,52,105.71154022216797,136.62062072753906,-30.909080505371094,-0.22624022889643225,485
100_18.png,SRF,7040,101.10383605957031,146.02232360839844,-44.918487548828125,-0.30761383902703937,8241
100_18.png,SRF,49,149.75509643554688,183.6666717529297,-33.91157531738281,-0.18463652111582343,672
100_18.png,IRF,242,55.417354583740234,110.31047058105469,-54.89311599731445,-0.4976238040520343,802
100_18.png,IRF,96,66.94791412353516,118.96488189697266,-52.0169677734375,-0.4372464120839109,598
100_18.png,IRF,2547,40.44797897338867,103.84149169921875,-63.39351272583008,-0.6104834559720315,2473
100_18.png,IRF,49,60.75510025024414,107.71372985839844,-46.9586296081543,-0.4359576970353416,517
100_18.png,IRF,224,44.55803680419922,93.32080078125,-48.76276397705078,-0.5225283491871642,798
100_18.png,IRF,94,70.7978744506836,119.42317962646484,-48.62530517578125,-0.4071680667678824,768
100_18.png,IRF,3213,39.52069854736328,103.06040954589844,-63.539710998535156,-0.616528803625969,2185
100_18.png,IRF,369,51.723575592041016,96.4145736694336,-44.69099807739258,-0.46352948912702613,837
100_18.png,IRF,88,43.17045593261719,107.5146484375,-64.34419250488281,-0.5984690778418639,546
100_18.png,IRF,110,51.55454635620117,123.8983383178711,-72.34379196166992,-0.5838963858907142,482
100_18.png,IRF,41,56.07316970825195,119.79319763183594,-63.720027923583984,-0.5319169133410786,353
100_18.png,IRF,50,63.560001373291016,110.87438201904297,-47.31438064575195,-0.4267386188238288,406
100_18.png,IRF,517,42.26112365722656,89.8664321899414,-47.605308532714844,-0.529734043876321,861
100_18.png,IRF,168,54.46428680419922,122.0350112915039,-67.57072448730469,-0.5536994979735702,714
100_18.png,IRF,199,45.100502014160156,104.41516876220703,-59.314666748046875,-0.5680656120293105,778
100_18.png,PED,148,133.3783721923828,124.51223754882812,8.866134643554688,0.07120693369659979,572
100_19.png,SRF,6511,101.5711898803711,149.87925720214844,-48.308067321777344,-0.3223132288187299,7760
100_19.png,SRF,100,162.02000427246094,172.0353240966797,-10.01531982421875,-0.058216647521705384,736
100_19.png,IRF,90,51.022220611572266,115.22047424316406,-64.1982536315918,-0.5571774812877983,635
100_19.png,IRF,1786,40.491600036621094,108.17334747314453,-67.68174743652344,-0.6256785892044834,1771
100_19.png,IRF,241,41.69709396362305,92.4490737915039,-50.75197982788086,-0.548972290867288,864
100_19.png,IRF,1077,38.263694763183594,91.44670104980469,-53.183006286621094,-0.5815738094002537,1229
100_19.png,IRF,105,73.4190444946289,125.93040466308594,-52.51136016845703,-0.4169871470590908,661
100_19.png,IRF,2877,41.29301452636719,93.77921295166016,-52.48619842529297,-0.5596783847220784,2935
100_19.png,IRF,723,42.01106643676758,92.1787338256836,-50.167667388916016,-0.5442433987408264,1091
100_19.png,IRF,98,64.86734771728516,114.76947784423828,-49.902130126953125,-0.4348031468321117,616
100_19.png,IRF,324,44.03395080566406,97.40605163574219,-53.372100830078125,-0.5479341368816325,1091
100_19.png,PED,139,136.53237915039062,125.02285766601562,11.509521484375,0.09205933778222683,525
100_2.png,SRF,6369,96.63887786865234,140.28749084472656,-43.64861297607422,-0.31113688550025825,7621
100_2.png,IRF,400,47.525001525878906,97.67123413085938,-50.14623260498047,-0.5134186442017803,876
100_2.png,IRF,80,47.400001525878906,86.69827270507812,-39.29827117919922,-0.4532762874397776,580
100_2.png,IRF,438,43.404109954833984,109.45531463623047,-66.05120468139648,-0.603453609364831,828
100_2.png,IRF,14,38.07143020629883,100.04812622070312,-61.9766960144043,-0.6194688332061871,374
100_2.png,IRF,283,50.579505920410156,109.18447875976562,-58.60497283935547,-0.5367518671614646,683
100_2.png,IRF,135,41.82222366333008,88.42476654052734,-46.602542877197266,-0.5270304316363461,638
100_2.png,IRF,824,49.42718505859375,101.80487823486328,-52.37769317626953,-0.5144909957598937,1394
100_2.png,IRF,203,52.58620834350586,98.8678970336914,-46.28168869018555,-0.4681164470850841,704
100_2.png,IRF,505,51.124752044677734,97.31446838378906,-46.18971633911133,-0.47464387471088265,1396
100_2.png,IRF,257,47.24513626098633,102.19164276123047,-54.94650650024414,-0.5376810178952303,1101
100_2.png,PED,21,151.14285278320312,145.4646453857422,5.6782073974609375,0.0390349653855994,396
100_20.png,SRF,5332,93.45967864990234,148.7634735107422,-55.303794860839844,-0.37175654450449735,7703
100_20.png,SRF,114,167.13157653808594,171.2196044921875,-4.0880279541015625,-0.023875933869991466,806
100_20.png,IRF,15,57.33333206176758,122.21875,-64.88541793823242,-0.5308957744882223,416
100_20.png,IRF,906,42.58609390258789,97.30241394042969,-54.7163200378418,-0.5623326063764474,1369
100_20.png,IRF,9,34.55555725097656,84.24456787109375,-49.68901062011719,-0.5898185708086068,368
100_20.png,IRF,1331,39.33809280395508,89.91988372802734,-50.581790924072266,-0.5625206442332877,1348
100_20.png,IRF,84,54.380950927734375,118.5644302368164,-64.18347930908203,-0.5413384029331918,551
100_20.png,IRF,2,23.0,109.94078826904297,-86.94078826904297,-0.7907964790673024,304
100_20.png,IRF,155,71.348388671875,122.68022918701172,-51.33184051513672,-0.4184198289757619,688
100_20.png,IRF,2447,37.7637939453125,93.67176818847656,-55.90797424316406,-0.5968497800817837,2090
100_20.png,IRF,153,56.83660125732422,117.91854095458984,-61.081939697265625,-0.5180011489523784,712
100_20.png,IRF,24,46.33333206176758,103.36383819580078,-57.0305061340332,-0.5517452440765701,448
100_20.png,IRF,775,39.2735481262207,83.60652923583984,-44.33298110961914,-0.5302574035164564,1347
100_20.png,IRF,252,59.96825408935547,98.38311767578125,-38.41486358642578,-0.39046194605278584,770
100_20.png,PED,134,126.62686920166016,124.14102935791016,2.48583984375,0.020024321182186205,546
100_21.png,SRF,1528,57.686519622802734,145.96295166015625,-88.27643203735352,-0.6047865642158734,2105
100_21.png,SRF,47,134.44680786132812,176.0859375,-41.639129638671875,-0.23647049974488665,768
100_21.png,SRF,79,42.7088623046875,87.01408386230469,-44.30522155761719,-0.5091729935090499,497
100_21.png,IRF,2094,42.2722053527832,98.58748626708984,-56.31528091430664,-0.5712213897181556,2126
100_21.png,IRF,40,44.474998474121094,99.34581756591797,-54.870819091796875,-0.5523213803680157,454
100_21.png,IRF,26,64.84615325927734,120.78605651855469,-55.939903259277344,-0.46313212693291356,416
100_21.png,IRF,3605,38.8371696472168,98.71449279785156,-59.877323150634766,-0.6065707420819362,2802
100_21.png,IRF,79,62.468353271484375,113.15982055664062,-50.69146728515625,-0.4479634824074621,438
100_21.png,IRF,118,56.6779670715332,99.10973358154297,-42.431766510009766,-0.4281291551964353,483
100_21.png,IRF,84,56.4523811340332,114.82003784179688,-58.36765670776367,-0.5083403367989192,539
100_21.png,IRF,21,54.619049072265625,111.53571319580078,-56.916664123535156,-0.510299907471054,448
100_21.png,IRF,31,49.90322494506836,86.62953186035156,-36.7263069152832,-0.4239467318660651,386
100_21.png,PED,160,119.54374694824219,125.36538696289062,-5.8216400146484375,-0.046437379213544,728
100_22.png,SRF,1373,58.9781494140625,148.0825958251953,-89.10444641113281,-0.6017212618038956,2046
100_22.png,IRF,180,49.57777786254883,109.4719467163086,-59.894168853759766,-0.5471188797708393,606
100_22.png,IRF,1584,39.12815475463867,102.69721984863281,-63.56906509399414,-0.6189949950708469,1473
100_22.png,IRF,18,41.61111068725586,81.30376434326172,-39.69265365600586,-0.4882019175449839,372
100_22.png,IRF,228,49.27193069458008,100.23065185546875,-50.95872116088867,-0.5084145440296094,659
100_22.png,IRF,20,40.04999923706055,96.70909118652344,-56.65909194946289,-0.5858714134763622,440
100_22.png,IRF,3014,37.90876007080078,102.12671661376953,-64.21795654296875,-0.6288066303534757,2762
100_22.png,IRF,101,53.43564224243164,113.67877960205078,-60.24313735961914,-0.5299418024235399,523
100_22.png,IRF,65,58.5076904296875,91.42253875732422,-32.91484832763672,-0.3600299092000416,426
100_22.png,PED,135,112.20740509033203,121.13597869873047,-8.928573608398438,-0.07370703323910166,831
100_22.png,PED,46,172.97825622558594,167.9739532470703,5.004302978515625,0.029792136707974436,576
100_22.png,PED,371,126.45282745361328,129.4874725341797,-3.0346450805664062,-0.023435819860993714,1198
100_23.png,SRF,1074,64.49069213867188,142.0305633544922,-77.53987121582031,-0.5459379262074008,2159
100_23.png,IRF,853,42.22274398803711,98.57675170898438,-56.354007720947266,-0.5716764525505369,1127
100_23.png,IRF,2218,42.976104736328125,99.4186019897461,-56.44249725341797,-0.5677257185656199,2365
100_23.png,IRF,407,52.17444610595703,104.7078857421875,-52.53343963623047,-0.5017142621481124,1116
100_23.png,IRF,208,52.85095977783203,97.85174560546875,-45.00078582763672,-0.45988740976657355,688
100_23.png,IRF,213,57.93427276611328,117.81725311279297,-59.88298034667969,-0.5082700433471352,684
100_23.png,IRF,258,46.83720779418945,105.51263427734375,-58.6754264831543,-0.5560985836911609,831
100_23.png,PED,683,151.06149291992188,124.93124389648438,26.1302490234375,0.2091570387715704,2007
100_23.png,PED,108,165.87962341308594,165.0896759033203,0.789947509765625,0.004784960085742936,736
100_23.png,PED,856,112.34929656982422,132.13333129882812,-19.784034729003906,-0.14972781306982283,1890
100_24.png,SRF,38,70.42105102539062,139.0582733154297,-68.63722229003906,-0.4935860388137236,532
100_24.png,SRF,811,68.18988800048828,147.94688415527344,-79.75699615478516,-0.5390920978847954,1299
100_24.png,IRF,15,40.86666488647461,107.59249877929688,-66.72583389282227,-0.6201718024013563,400
100_24.png,IRF,323,52.448917388916016,108.61233520507812,-56.16341781616211,-0.517099809244652,681
100_24.png,IRF,217,47.792625427246094,106.37430572509766,-58.58168029785156,-0.5507126923041338,724
100_24.png,IRF,194,51.58247375488281,89.29012298583984,-37.70764923095703,-0.4223048190552603,648
100_24.png,IRF,591,46.85279083251953,106.52095794677734,-59.66816711425781,-0.5601542481815711,1169
100_24.png,IRF,1459,47.40232849121094,108.1169662475586,-60.714637756347656,-0.561564385901539,1821
100_24.png,IRF,643,40.762054443359375,91.5999984741211,-50.83794403076172,-0.5549993982273318,855
100_24.png,IRF,465,40.948387145996094,98.20101928710938,-57.25263214111328,-0.5830146423808933,786
100_24.png,IRF,24,63.5,102.849853515625,-39.349853515625,-0.3825951342716006,333
100_24.png,IRF,120,43.07500076293945,120.11737823486328,-77.04237747192383,-0.6413924330023613,656
100_24.png,PED,752,150.9002685546875,127.75389099121094,23.146377563476562,0.18117943323596272,1670
100_24.png,PED,1098,108.22312927246094,143.74925231933594,-35.526123046875,-0.2471395327187822,2026
100_3.png,SRF,6753,94.9866714477539,136.787109375,-41.800437927246094,-0.30558755220603984,7398
100_3.png,IRF,14,50.78571319580078,100.23577117919922,-49.45005798339844,-0.4933374323522962,369
100_3.png,IRF,28,54.35714340209961,104.9151382446289,-50.5579948425293,-0.481894183131552,436
100_3.png,IRF,396,45.26262664794922,88.875244140625,-43.61261749267578,-0.49071727357135203,1010
100_3.png,IRF,28,58.64285659790039,90.09722137451172,-31.454364776611328,-0.34911581397014857,432
100_3.png,IRF,15,50.13333511352539,89.92896270751953,-39.79562759399414,-0.4425229247158499,366
100_3.png,IRF,417,41.09112548828125,94.97013092041016,-53.879005432128906,-0.5673257992797996,971
100_3.png,IRF,1594,49.367000579833984,104.2782211303711,-54.91122055053711,-0.5265837866747439,2383
100_3.png,IRF,107,51.42055892944336,93.60535430908203,-42.18479537963867,-0.45066647833355516,560
100_3.png,IRF,44,55.477272033691406,105.37684631347656,-49.899574279785156,-0.47353451944598135,406
100_3.png,IRF,183,54.256832122802734,111.54984283447266,-57.29301071166992,-0.5136090670848033,642
100_3.png,IRF,52,44.980770111083984,90.3697280883789,-45.38895797729492,-0.5022584325240624,522
100_3.png,IRF,28,48.92856979370117,90.79854583740234,-41.86997604370117,-0.46113046918923023,412
100_3.png,IRF,61,56.180328369140625,103.40152740478516,-47.22119903564453,-0.4566779642508381,523
100_3.png,IRF,369,53.01897048950195,106.95863342285156,-53.93966293334961,-0.5043039650675405,1112
100_3.png,IRF,54,58.46296310424805,105.0655746459961,-46.60261154174805,-0.44355738498332203,488
100_3.png,IRF,52,57.17307662963867,101.81298065185547,-44.6399040222168,-0.4384500260812595,524
100_4.png,SRF,6975,94.88043212890625,136.17958068847656,-41.29914855957031,-0.303269758584776,8030
100_4.png,IRF,189,55.645503997802734,111.28521728515625,-55.639713287353516,-0.4999739825711335,859
100_4.png,IRF,117,45.38461685180664,96.4772720336914,-51.092655181884766,-0.5295822954451116,616
100_4.png,IRF,38,54.605262756347656,94.35470581054688,-39.74944305419922,-0.4212767419784172,499
100_4.png,IRF,392,39.4770393371582,89.35803985595703,-49.88100051879883,-0.5582150257459293,958
100_4.png,IRF,7,51.71428680419922,83.43174743652344,-31.71746063232422,-0.38016056964952705,315
100_4.png,IRF,20,38.400001525878906,101.03243255615234,-62.63243103027344,-0.6199240129694319,370
100_4.png,IRF,1343,45.53239059448242,105.9312973022461,-60.39890670776367,-0.5701705562562106,1834
100_4.png,IRF,656,42.65243911743164,95.80429077148438,-53.151851654052734,-0.5547961497970099,1211
100_4.png,IRF,81,48.320987701416016,88.53263092041016,-40.21164321899414,-0.45420138090264095,475
100_4.png,IRF,74,55.97297286987305,99.953125,-43.98015213012695,-0.44000777494577537,576
100_4.png,IRF,128,47.2265625,97.89120483398438,-50.664642333984375,-0.5175607187582126,671
100_4.png,IRF,90,57.07777786254883,96.81636810302734,-39.738590240478516,-0.41045322210590063,501
100_4.png,IRF,87,49.747127532958984,94.44490814208984,-44.69778060913086,-0.4732682945901566,481
100_4.png,IRF,185,50.464866638183594,101.15433502197266,-50.68946838378906,-0.5011101933770643,784
100_4.png,IRF,54,49.77777862548828,84.97649383544922,-35.19871520996094,-0.41421708076260105,468
100_4.png,IRF,299,46.02006530761719,95.18181610107422,-49.16175079345703,-0.5165036012892613,1166
100_4.png,IRF,33,64.54545593261719,92.97429656982422,-28.42884063720703,-0.3057709677411414,428
100_4.png,IRF,39,52.97435760498047,116.71428680419922,-63.73992919921875,-0.5461193393243223,483
100_4.png,IRF,39,63.25640869140625,100.0544204711914,-36.798011779785156,-0.3677799702051183,441
100_4.png,PED,68,150.86764526367188,142.81019592285156,8.057449340820312,0.05642068683368434,353
100_5.png,SRF,6885,95.7909927368164,138.22760009765625,-42.436607360839844,-0.3070053110294822,7478
100_5.png,SRF,27,49.0,139.71644592285156,-90.71644592285156,-0.6492896761269124,462
100_5.png,IRF,323,55.074302673339844,113.9111557006836,-58.83685302734375,-0.516515284788658,968
100_5.png,IRF,169,46.15976333618164,97.1584701538086,-50.99870681762695,-0.5249023243870808,732
100_5.png,IRF,435,45.910343170166016,92.47966766357422,-46.5693244934082,-0.50356284435212,959
100_5.png,IRF,75,62.84000015258789,105.14022064208984,-42.30022048950195,-0.40232196804586395,542
100_5.png,IRF,752,46.43484115600586,95.18224334716797,-48.74740219116211,-0.5121480696074866,1284
100_5.png,IRF,1630,49.959510803222656,105.87613677978516,-55.9166259765625,-0.5281324732584937,1647
100_5.png,IRF,47,107.40425872802734,118.08456420898438,-10.680305480957031,-0.09044624547248342,473
100_5.png,IRF,45,61.68888854980469,107.30036163330078,-45.611473083496094,-0.42508219347268744,556
100_5.png,IRF,168,58.56547546386719,109.87702178955078,-51.311546325683594,-0.46699069095594364,618
100_5.png,IRF,588,50.97789001464844,105.56847381591797,-54.59058380126953,-0.5171106659783707,1161
100_5.png,IRF,179,51.636871337890625,91.4632339477539,-39.82636260986328,-0.43543575807316304,680
100_5.png,IRF,29,60.0,106.07466125488281,-46.07466125488281,-0.4343606730373783,442
100_5.png,IRF,213,53.07511901855469,106.7957763671875,-53.72065734863281,-0.5030223027166291,710
100_6.png,SRF,6523,92.55664825439453,139.81468200683594,-47.258033752441406,-0.33800480088443663,7387
100_6.png,IRF,122,69.2213134765625,116.10670471191406,-46.88539123535156,-0.40381295250506327,656
100_6.png,IRF,67,58.955223083496094,118.2249984741211,-59.269775390625,-0.5013303121640461,560
100_6.png,IRF,49,57.0,100.92045593261719,-43.92045593261719,-0.4351987466440114,528
100_6.png,IRF,68,43.867645263671875,95.625,-51.757354736328125,-0.5412533828635621,560
100_6.png,IRF,633,47.25908279418945,90.17119598388672,-42.912113189697266,-0.4758960189167893,1361
100_6.png,IRF,84,61.27381134033203,100.26703643798828,-38.99322509765625,-0.38889376292449035,543
100_6.png,IRF,1258,42.58028793334961,102.87029266357422,-60.29000473022461,-0.5860778964379573,1488
100_6.png,IRF,508,47.9232292175293,106.41322326660156,-58.489994049072266,-0.5496496793686514,847
100_6.png,IRF,499,42.643287658691406,83.6928482055664,-41.049560546875,-0.49047871385675695,853
100_6.png,IRF,82,61.30487823486328,115.82640075683594,-54.521522521972656,-0.4707175753171702,553
100_6.png,IRF,287,48.03484344482422,105.0277328491211,-56.992889404296875,-0.5426460979232097,577
100_6.png,IRF,171,56.8070182800293,103.462646484375,-46.6556282043457,-0.45094176294235494,763
100_6.png,IRF,1127,50.37976837158203,108.28868865966797,-57.90892028808594,-0.5347642584359235,1680
100_6.png,IRF,22,55.181819915771484,95.49652099609375,-40.314701080322266,-0.4221588457863436,431
100_6.png,IRF,92,47.9782600402832,117.97090911865234,-69.99264907836914,-0.593304312065377,550
100_6.png,PED,173,142.1040496826172,123.39281463623047,18.71123504638672,0.15163958372737163,863
100_7.png,SRF,6616,94.80093383789062,139.90496826171875,-45.104034423828125,-0.3223905125331395,7566
100_7.png,IRF,1050,47.036190032958984,93.01679992675781,-45.98060989379883,-0.4943258629624362,1905
100_7.png,IRF,109,53.50458526611328,92.5062484741211,-39.00166320800781,-0.42161112196565453,640
100_7.png,IRF,2173,45.02853012084961,105.2973403930664,-60.2688102722168,-0.5723678304431834,2334
100_7.png,IRF,33,72.36363983154297,115.01363372802734,-42.649993896484375,-0.37082554923304817,440
100_7.png,IRF,89,45.494380950927734,80.07048797607422,-34.576107025146484,-0.43182086058321684,454
100_7.png,IRF,403,56.295284271240234,111.4877700805664,-55.19248580932617,-0.4950541729325238,1267
100_7.png,IRF,1059,47.74882125854492,97.40814971923828,-49.65932846069336,-0.5098067112847084,1595
100_7.png,IRF,62,45.967742919921875,79.5248031616211,-33.55706024169922,-0.4219697365801712,383
100_7.png,IRF,71,48.197181701660156,92.54863739013672,-44.35145568847656,-0.4792232164533551,514
100_7.png,IRF,62,50.0,100.6479721069336,-50.647972106933594,-0.5032190022976576,517
